observation_id,route_id,timestamp
55919,PITZZ4 MNURE,2020-07-01 14:02:31+00:00
55920,PITZZ4 MNURE,2020-08-25 09:52:08+00:00
55921,PITZZ4 MNURE,2020-06-23 23:54:12+00:00
55922,PITZZ4 MNURE,2020-02-12 10:45:57+00:00
55923,PITZZ4 MNURE,2020-09-10 19:37:04+00:00
55924,PITZZ4 MNURE,2020-09-05 09:42:22+00:00
55925,PITZZ4 MNURE,2020-01-02 10:50:21+00:00
55926,PITZZ4 MNURE,2020-02-15 10:41:41+00:00
55927,PITZZ4 MNURE,2020-07-28 09:47:34+00:00
55928,PITZZ4 MNURE,2020-04-14 17:09:47+00:00
55929,PITZZ4 MNURE,2020-05-02 09:41:52+00:00
55930,PITZZ4 MNURE,2020-06-20 09:58:44+00:00
55931,PITZZ4 MNURE,2020-10-04 09:38:07+00:00
55932,PITZZ4 MNURE,2020-10-04 09:36:45+00:00
55933,PITZZ4 MNURE,2020-02-12 10:43:34+00:00
55934,PITZZ4 MNURE,2020-08-13 09:33:29+00:00
55935,PITZZ4 MNURE,2020-12-21 15:50:16+00:00
55936,PITZZ4 MNURE,2020-09-04 18:11:00+00:00
55937,PITZZ4 MNURE,2020-11-21 10:50:25+00:00
55938,PITZZ4 MNURE,2020-07-01 14:05:22+00:00
55939,PITZZ4 MNURE,2020-12-13 19:39:54+00:00
55940,PITZZ4 MNURE,2020-05-31 09:49:40+00:00
55941,PITZZ4 MNURE,2020-11-27 11:15:06+00:00
55942,PITZZ4 MNURE,2020-11-27 11:09:26+00:00
55943,PITZZ4 MNURE,2020-07-05 14:09:28+00:00
55944,PITZZ4 MNURE,2020-03-09 09:34:19+00:00
55945,PITZZ4 MNURE,2020-08-09 09:52:00+00:00
55946,PITZZ4 MNURE,2020-04-15 17:55:55+00:00
55947,PITZZ4 MNURE,2020-06-27 10:02:09+00:00
55948,PITZZ4 MNURE,2020-06-08 09:44:02+00:00
55949,PITZZ4 MNURE,2020-10-23 09:44:02+00:00
55950,PITZZ4 MNURE,2020-07-27 09:53:05+00:00
55951,PITZZ4 MNURE,2020-02-15 10:29:03+00:00
55952,PITZZ4 MNURE,2020-06-03 09:57:51+00:00
55953,PITZZ4 MNURE,2020-07-12 10:33:11+00:00
55954,PITZZ4 MNURE,2020-04-02 09:47:42+00:00
55955,PITZZ4 MNURE,2020-06-09 14:11:02+00:00
55956,PITZZ4 MNURE,2020-12-30 19:41:58+00:00
55957,PITZZ4 MNURE,2020-09-09 20:52:02+00:00
55958,PITZZ4 MNURE,2020-09-13 19:15:15+00:00
55959,PITZZ4 MNURE,2020-10-09 19:50:47+00:00
55960,PITZZ4 MNURE,2020-05-16 12:19:35+00:00
55961,PITZZ4 MNURE,2020-07-28 14:57:40+00:00
55962,PITZZ4 MNURE,2020-07-07 10:01:08+00:00
55963,PITZZ4 MNURE,2020-05-29 10:14:03+00:00
55964,PITZZ4 MNURE,2020-09-05 21:31:01+00:00
55965,PITZZ4 MNURE,2020-05-16 10:04:20+00:00
55966,PITZZ4 MNURE,2020-01-11 09:36:17+00:00
55967,PITZZ4 MNURE,2020-11-25 10:32:42+00:00
55968,PITZZ4 MNURE,2020-09-14 09:59:50+00:00
55969,PITZZ4 MNURE,2020-12-02 14:20:35+00:00
55970,PITZZ4 MNURE,2020-07-10 09:59:37+00:00
55971,PITZZ4 MNURE,2020-08-19 09:50:15+00:00
55972,PITZZ4 MNURE,2020-10-06 09:55:27+00:00
55973,PITZZ4 MNURE,2020-05-28 09:51:28+00:00
55974,PITZZ4 MNURE,2020-04-12 09:53:12+00:00
55975,PITZZ4 MNURE,2020-05-02 09:54:06+00:00
55976,PITZZ4 MNURE,2020-01-26 12:04:42+00:00
55977,PITZZ4 MNURE,2020-03-14 19:16:34+00:00
55978,PITZZ4 MNURE,2020-09-11 09:26:18+00:00
55979,PITZZ4 MNURE,2020-12-02 14:24:23+00:00
55980,PITZZ4 MNURE,2020-03-14 09:43:57+00:00
55981,PITZZ4 MNURE,2020-07-29 17:28:37+00:00
55982,PITZZ4 MNURE,2020-06-27 09:58:09+00:00
55983,PITZZ4 MNURE,2020-06-21 20:11:22+00:00
55984,PITZZ4 MNURE,2020-08-01 10:34:35+00:00
55985,PITZZ4 MNURE,2020-12-16 10:42:21+00:00
55986,PITZZ4 MNURE,2020-06-19 10:01:32+00:00
55987,PITZZ4 MNURE,2020-02-22 10:30:44+00:00
55988,PITZZ4 MNURE,2020-09-21 19:08:03+00:00
55989,PITZZ4 MNURE,2020-09-20 09:45:38+00:00
55990,PITZZ4 MNURE,2020-04-14 17:17:11+00:00
55991,PITZZ4 MNURE,2020-05-16 10:04:20+00:00
55992,PITZZ4 MNURE,2020-11-17 10:50:50+00:00
55993,PITZZ4 MNURE,2020-08-01 10:26:15+00:00
55994,PITZZ4 MNURE,2020-08-31 09:50:11+00:00
55995,PITZZ4 MNURE,2020-11-22 10:32:19+00:00
55996,PITZZ4 MNURE,2020-06-23 23:58:22+00:00
55997,PITZZ4 MNURE,2020-06-30 10:03:10+00:00
55998,PITZZ4 MNURE,2020-09-17 18:59:26+00:00
55999,PITZZ4 MNURE,2020-02-05 10:35:24+00:00
56000,PITZZ4 MNURE,2020-06-01 09:52:56+00:00
56001,PITZZ4 MNURE,2020-08-13 22:35:46+00:00
56002,PITZZ4 MNURE,2020-11-28 10:53:26+00:00
56003,PITZZ4 MNURE,2020-08-21 10:07:15+00:00
56004,PITZZ4 MNURE,2020-01-23 10:34:07+00:00
56005,PITZZ4 MNURE,2020-07-11 09:51:37+00:00
56006,PITZZ4 MNURE,2020-03-19 09:36:11+00:00
56007,PITZZ4 MNURE,2020-09-21 23:00:44+00:00
56008,PITZZ4 MNURE,2020-06-14 10:04:55+00:00
56009,PITZZ4 MNURE,2020-08-07 09:53:13+00:00
56010,PITZZ4 MNURE,2020-05-03 11:12:19+00:00
56011,PITZZ4 MNURE,2020-12-19 16:44:56+00:00
56012,PITZZ4 MNURE,2020-01-28 23:46:36+00:00
56013,PITZZ4 MNURE,2020-02-05 10:30:44+00:00
56014,PITZZ4 MNURE,2020-11-17 10:58:00+00:00
56015,PITZZ4 MNURE,2020-10-07 09:54:35+00:00
56016,PITZZ4 MNURE,2020-06-06 09:52:18+00:00
56017,PITZZ4 MNURE,2020-06-23 09:54:33+00:00
56018,PITZZ4 MNURE,2020-12-02 23:43:16+00:00
56019,PITZZ4 MNURE,2020-11-20 11:12:31+00:00
56020,PITZZ4 MNURE,2020-06-09 14:11:02+00:00
56021,PITZZ4 MNURE,2020-06-06 09:52:18+00:00
56022,PITZZ4 MNURE,2020-12-23 10:55:27+00:00
56023,PITZZ4 MNURE,2020-03-27 09:58:42+00:00
56024,PITZZ4 MNURE,2020-11-14 10:52:21+00:00
56025,PITZZ4 MNURE,2020-10-19 15:33:37+00:00
56026,PITZZ4 MNURE,2020-08-10 09:47:28+00:00
56027,PITZZ4 MNURE,2020-05-08 10:11:07+00:00
56028,PITZZ4 MNURE,2020-01-13 23:52:10+00:00
56029,PITZZ4 MNURE,2020-05-12 09:37:23+00:00
56030,PITZZ4 MNURE,2020-10-19 15:34:06+00:00
56031,PITZZ4 MNURE,2020-10-09 19:52:48+00:00
56032,PITZZ4 MNURE,2020-06-22 10:17:29+00:00
56033,PITZZ4 MNURE,2020-10-22 10:47:50+00:00
56034,PITZZ4 MNURE,2020-07-11 10:03:15+00:00
56035,PITZZ4 MNURE,2020-02-16 12:23:54+00:00
56036,PITZZ4 MNURE,2020-11-19 10:52:44+00:00
56037,PITZZ4 MNURE,2020-09-06 19:57:21+00:00
56038,PITZZ4 MNURE,2020-08-13 09:33:39+00:00
56039,PITZZ4 MNURE,2020-03-20 08:58:16+00:00
56040,PITZZ4 MNURE,2020-06-12 09:53:10+00:00
56041,PITZZ4 MNURE,2020-06-27 09:58:09+00:00
56042,PITZZ4 MNURE,2020-04-19 16:32:15+00:00
56043,PITZZ4 MNURE,2020-08-23 00:43:10+00:00
56044,PITZZ4 MNURE,2020-11-08 10:56:41+00:00
56045,PITZZ4 MNURE,2020-12-17 16:03:30+00:00
56046,PITZZ4 MNURE,2020-03-19 09:36:11+00:00
56047,PITZZ4 MNURE,2020-08-21 20:58:52+00:00
56048,PITZZ4 MNURE,2020-08-06 09:34:36+00:00
56049,PITZZ4 MNURE,2020-09-21 19:03:42+00:00
56050,PITZZ4 MNURE,2020-04-02 09:47:42+00:00
56051,PITZZ4 MNURE,2020-11-07 10:51:50+00:00
56052,PITZZ4 MNURE,2020-03-14 09:43:57+00:00
56053,PITZZ4 MNURE,2020-07-28 14:53:38+00:00
56054,PITZZ4 MNURE,2020-01-26 12:04:42+00:00
56055,PITZZ4 MNURE,2020-11-19 10:52:44+00:00
56056,PITZZ4 MNURE,2020-07-14 09:58:59+00:00
56057,PITZZ4 MNURE,2020-02-20 10:17:04+00:00
56058,PITZZ4 MNURE,2020-06-30 09:52:08+00:00
56059,PITZZ4 MNURE,2020-02-22 10:30:44+00:00
56060,PITZZ4 MNURE,2020-05-07 10:02:13+00:00
56061,PITZZ4 MNURE,2020-04-28 15:49:58+00:00
56062,PITZZ4 MNURE,2020-09-10 14:37:33+00:00
56063,PITZZ4 MNURE,2020-03-14 19:16:34+00:00
56064,PITZZ4 MNURE,2020-11-14 11:02:15+00:00
56065,PITZZ4 MNURE,2020-06-02 10:08:51+00:00
56066,PITZZ4 MNURE,2020-07-07 09:53:54+00:00
56067,PITZZ4 MNURE,2020-08-08 09:55:46+00:00
56068,PITZZ4 MNURE,2020-09-13 10:06:46+00:00
56069,PITZZ4 MNURE,2020-11-10 11:25:49+00:00
56070,PITZZ4 MNURE,2020-05-16 12:22:25+00:00
56071,PITZZ4 MNURE,2020-07-23 09:59:11+00:00
56072,PITZZ4 MNURE,2020-03-04 16:25:34+00:00
56073,PITZZ4 MNURE,2020-07-08 09:49:00+00:00
56074,PITZZ4 MNURE,2020-07-09 10:05:48+00:00
56075,PITZZ4 MNURE,2020-02-15 10:36:44+00:00
56076,PITZZ4 MNURE,2020-11-08 10:47:07+00:00
56077,PITZZ4 MNURE,2020-04-28 15:49:58+00:00
56078,PITZZ4 MNURE,2020-06-17 09:49:19+00:00
56079,PITZZ4 MNURE,2020-05-13 09:47:19+00:00
56080,PITZZ4 MNURE,2020-02-10 10:38:44+00:00
56081,PITZZ4 MNURE,2020-06-19 09:59:06+00:00
56082,PITZZ4 MNURE,2020-07-09 10:05:48+00:00
56083,PITZZ4 MNURE,2020-05-08 10:07:15+00:00
56084,PITZZ4 MNURE,2020-10-06 18:08:14+00:00
56085,PITZZ4 MNURE,2020-05-10 11:07:37+00:00
56086,PITZZ4 MNURE,2020-09-07 19:22:47+00:00
56087,PITZZ4 MNURE,2020-06-03 09:51:34+00:00
56088,PITZZ4 MNURE,2020-08-06 09:34:37+00:00
56089,PITZZ4 MNURE,2020-09-07 09:52:36+00:00
56090,PITZZ4 MNURE,2020-08-09 09:52:00+00:00
56091,PITZZ4 MNURE,2020-07-06 10:13:28+00:00
56092,PITZZ4 MNURE,2020-04-15 18:02:20+00:00
56093,PITZZ4 MNURE,2020-03-20 14:02:04+00:00
56094,PITZZ4 MNURE,2020-04-29 12:41:40+00:00
56095,PITZZ4 MNURE,2020-02-16 12:18:14+00:00
56096,PITZZ4 MNURE,2020-06-24 18:03:10+00:00
56097,PITZZ4 MNURE,2020-06-10 18:32:16+00:00
56098,PITZZ4 MNURE,2020-05-11 09:50:41+00:00
56099,PITZZ4 MNURE,2020-09-05 21:31:01+00:00
56100,PITZZ4 MNURE,2020-11-08 10:45:05+00:00
56101,PITZZ4 MNURE,2020-12-04 10:39:00+00:00
56102,PITZZ4 MNURE,2020-08-22 09:50:56+00:00
56103,PITZZ4 MNURE,2020-07-08 16:18:42+00:00
56104,PITZZ4 MNURE,2020-08-04 14:43:08+00:00
56105,PITZZ4 MNURE,2020-07-04 14:08:46+00:00
56106,PITZZ4 MNURE,2020-03-18 08:47:09+00:00
56107,PITZZ4 MNURE,2020-01-11 11:58:22+00:00
56108,PITZZ4 MNURE,2020-06-18 10:06:54+00:00
56109,PITZZ4 MNURE,2020-10-15 14:43:04+00:00
56110,PITZZ4 MNURE,2020-03-27 09:53:36+00:00
56111,PITZZ4 MNURE,2020-04-28 19:49:55+00:00
56112,PITZZ4 MNURE,2020-03-26 09:12:55+00:00
56113,PITZZ4 MNURE,2020-06-28 10:06:37+00:00
56114,PITZZ4 MNURE,2020-07-29 15:12:16+00:00
56115,PITZZ4 MNURE,2020-02-16 12:23:54+00:00
56116,PITZZ4 MNURE,2020-03-01 10:36:47+00:00
56117,PITZZ4 MNURE,2020-08-27 09:48:38+00:00
56118,PITZZ4 MNURE,2020-03-27 09:53:36+00:00
56119,PITZZ4 MNURE,2020-08-19 09:50:16+00:00
56120,PITZZ4 MNURE,2020-09-07 19:22:47+00:00
56121,PITZZ4 MNURE,2020-04-22 20:05:21+00:00
56122,PITZZ4 MNURE,2020-06-13 10:14:31+00:00
56123,PITZZ4 MNURE,2020-06-30 16:20:22+00:00
56124,PITZZ4 MNURE,2020-07-03 14:40:19+00:00
56125,PITZZ4 MNURE,2020-08-24 10:02:47+00:00
56126,PITZZ4 MNURE,2020-08-05 09:35:07+00:00
56127,PITZZ4 MNURE,2020-08-16 09:52:02+00:00
56128,PITZZ4 MNURE,2020-06-25 20:30:17+00:00
56129,PITZZ4 MNURE,2020-07-03 14:41:48+00:00
56130,PITZZ4 MNURE,2020-12-17 16:03:30+00:00
56131,PITZZ4 MNURE,2020-06-24 18:08:33+00:00
56132,PITZZ4 MNURE,2020-07-29 15:15:15+00:00
56133,PITZZ4 MNURE,2020-08-16 09:52:02+00:00
56134,PITZZ4 MNURE,2020-07-04 09:48:04+00:00
56135,PITZZ4 MNURE,2020-05-15 09:58:51+00:00
56136,PITZZ4 MNURE,2020-10-03 09:37:14+00:00
56137,PITZZ4 MNURE,2020-11-27 11:16:40+00:00
56138,PITZZ4 MNURE,2020-11-06 10:41:14+00:00
56139,PITZZ4 MNURE,2020-03-09 09:48:22+00:00
56140,PITZZ4 MNURE,2020-02-17 10:40:14+00:00
56141,PITZZ4 MNURE,2020-10-19 15:35:08+00:00
56142,PITZZ4 MNURE,2020-03-21 02:02:49+00:00
56143,PITZZ4 MNURE,2020-08-07 09:54:43+00:00
56144,PITZZ4 MNURE,2020-06-15 10:01:32+00:00
56145,PITZZ4 MNURE,2020-08-21 21:04:11+00:00
56146,PITZZ4 MNURE,2020-02-04 10:34:13+00:00
56147,PITZZ4 MNURE,2020-07-14 10:00:15+00:00
56148,PITZZ4 MNURE,2020-11-19 11:02:27+00:00
56149,PITZZ4 MNURE,2020-07-23 10:00:34+00:00
56150,PITZZ4 MNURE,2020-07-05 14:14:42+00:00
56151,PITZZ4 MNURE,2020-09-14 17:51:13+00:00
56152,PITZZ4 MNURE,2020-06-25 20:34:42+00:00
56153,PITZZ4 MNURE,2020-05-13 09:41:26+00:00
56154,PITZZ4 MNURE,2020-11-22 10:40:57+00:00
56155,PITZZ4 MNURE,2020-05-15 09:54:08+00:00
56156,PITZZ4 MNURE,2020-10-21 09:32:14+00:00
56157,PITZZ4 MNURE,2020-06-21 00:03:54+00:00
56158,PITZZ4 MNURE,2020-01-28 23:45:30+00:00
56159,PITZZ4 MNURE,2020-02-24 10:45:13+00:00
56160,PITZZ4 MNURE,2020-10-21 09:32:14+00:00
56161,PITZZ4 MNURE,2020-09-23 10:02:43+00:00
56162,PITZZ4 MNURE,2020-11-05 11:01:06+00:00
56163,PITZZ4 MNURE,2020-10-20 09:59:50+00:00
56164,PITZZ4 MNURE,2020-07-04 09:47:44+00:00
56165,PITZZ4 MNURE,2020-11-05 10:53:57+00:00
56166,PITZZ4 MNURE,2020-03-01 10:42:36+00:00
56167,PITZZ4 MNURE,2020-05-16 10:04:47+00:00
56168,PITZZ4 MNURE,2020-07-18 10:05:13+00:00
56169,PITZZ4 MNURE,2020-06-08 09:44:02+00:00
56170,PITZZ4 MNURE,2020-03-20 14:33:54+00:00
56171,PITZZ4 MNURE,2020-09-09 20:55:13+00:00
56172,PITZZ4 MNURE,2020-07-08 16:20:04+00:00
56173,PITZZ4 MNURE,2020-03-17 09:55:54+00:00
56174,PITZZ4 MNURE,2020-08-30 09:23:52+00:00
56175,PITZZ4 MNURE,2020-03-16 09:42:57+00:00
56176,PITZZ4 MNURE,2020-05-29 10:23:20+00:00
56177,PITZZ4 MNURE,2020-12-23 10:50:30+00:00
56178,PITZZ4 MNURE,2020-09-08 09:47:54+00:00
56179,PITZZ4 MNURE,2020-04-18 19:25:24+00:00
56180,PITZZ4 MNURE,2020-09-18 17:47:49+00:00
56181,PITZZ4 MNURE,2020-02-12 10:46:28+00:00
56182,PITZZ4 MNURE,2020-10-08 10:14:13+00:00
56183,PITZZ4 MNURE,2020-06-04 10:20:13+00:00
56184,PITZZ4 MNURE,2020-09-06 19:57:21+00:00
56185,PITZZ4 MNURE,2020-02-04 10:26:16+00:00
56186,PITZZ4 MNURE,2020-04-07 10:47:06+00:00
56187,PITZZ4 MNURE,2020-04-28 15:54:08+00:00
56188,PITZZ4 MNURE,2020-08-25 10:06:57+00:00
56189,PITZZ4 MNURE,2020-08-13 22:36:59+00:00
56190,PITZZ4 MNURE,2020-07-04 14:08:04+00:00
56191,PITZZ4 MNURE,2020-05-12 09:34:38+00:00
56192,PITZZ4 MNURE,2020-02-20 10:23:07+00:00
56193,PITZZ4 MNURE,2020-11-29 10:36:43+00:00
56194,PITZZ4 MNURE,2020-03-21 02:09:25+00:00
56195,PITZZ4 MNURE,2020-07-16 19:25:48+00:00
56196,PITZZ4 MNURE,2020-02-17 10:40:14+00:00
56197,PITZZ4 MNURE,2020-10-04 09:33:53+00:00
56198,PITZZ4 MNURE,2020-06-12 09:53:10+00:00
56199,PITZZ4 MNURE,2020-07-28 20:20:42+00:00
56200,PITZZ4 MNURE,2020-07-06 19:10:32+00:00
56201,PITZZ4 MNURE,2020-07-22 14:43:11+00:00
56202,PITZZ4 MNURE,2020-11-25 10:32:42+00:00
56203,PITZZ4 MNURE,2020-08-22 09:50:56+00:00
56204,PITZZ4 MNURE,2020-06-08 09:44:02+00:00
56205,PITZZ4 MNURE,2020-08-17 10:07:52+00:00
56206,PITZZ4 MNURE,2020-04-29 12:43:27+00:00
56207,PITZZ4 MNURE,2020-01-11 09:30:09+00:00
56208,PITZZ4 MNURE,2020-06-23 23:32:00+00:00
56209,PITZZ4 MNURE,2020-09-09 09:50:20+00:00
56210,PITZZ4 MNURE,2020-08-28 22:49:07+00:00
56211,PITZZ4 MNURE,2020-05-24 20:49:58+00:00
56212,PITZZ4 MNURE,2020-05-03 11:09:41+00:00
56213,PITZZ4 MNURE,2020-12-16 10:42:34+00:00
56214,PITZZ4 MNURE,2020-07-19 10:20:46+00:00
56215,PITZZ4 MNURE,2020-11-06 10:48:00+00:00
56216,PITZZ4 MNURE,2020-01-23 10:34:07+00:00
56217,PITZZ4 MNURE,2020-07-04 09:48:55+00:00
56218,PITZZ4 MNURE,2020-08-17 10:08:05+00:00
56219,PITZZ4 MNURE,2020-10-07 09:52:25+00:00
56220,PITZZ4 MNURE,2020-07-29 17:25:02+00:00
56221,PITZZ4 MNURE,2020-06-04 10:20:13+00:00
56222,PITZZ4 MNURE,2020-09-10 14:37:33+00:00
56223,PITZZ4 MNURE,2020-08-31 09:50:11+00:00
56224,PITZZ4 MNURE,2020-12-02 23:43:16+00:00
56225,PITZZ4 MNURE,2020-07-05 14:15:11+00:00
56226,PITZZ4 MNURE,2020-07-01 09:53:00+00:00
56227,PITZZ4 MNURE,2020-06-21 20:10:21+00:00
56228,PITZZ4 MNURE,2020-07-11 09:56:05+00:00
56229,PITZZ4 MNURE,2020-07-12 10:33:11+00:00
56230,PITZZ4 MNURE,2020-01-10 21:01:52+00:00
56231,PITZZ4 MNURE,2020-12-04 10:50:39+00:00
56232,PITZZ4 MNURE,2020-08-21 21:00:52+00:00
56233,PITZZ4 MNURE,2020-07-06 14:42:40+00:00
56234,PITZZ4 MNURE,2020-08-04 14:45:28+00:00
56235,PITZZ4 MNURE,2020-09-09 09:50:21+00:00
56236,PITZZ4 MNURE,2020-07-12 10:31:18+00:00
56237,PITZZ4 MNURE,2020-09-06 19:59:13+00:00
56238,PITZZ4 MNURE,2020-04-28 19:38:12+00:00
56239,PITZZ4 MNURE,2020-06-09 09:38:23+00:00
56240,PITZZ4 MNURE,2020-09-04 09:45:53+00:00
56241,PITZZ4 MNURE,2020-07-20 10:13:25+00:00
56242,PITZZ4 MNURE,2020-05-02 09:50:02+00:00
56243,PITZZ4 MNURE,2020-07-10 09:54:11+00:00
56244,PITZZ4 MNURE,2020-04-02 10:00:12+00:00
56245,PITZZ4 MNURE,2020-07-04 14:07:24+00:00
56246,PITZZ4 MNURE,2020-03-31 09:52:18+00:00
56247,PITZZ4 MNURE,2020-10-15 09:42:55+00:00
56248,PITZZ4 MNURE,2020-11-20 11:03:48+00:00
56249,PITZZ4 MNURE,2020-09-10 19:36:05+00:00
56250,PITZZ4 MNURE,2020-11-25 10:45:47+00:00
56251,PITZZ4 MNURE,2020-08-19 09:50:17+00:00
56252,PITZZ4 MNURE,2020-08-17 10:07:52+00:00
56253,PITZZ4 MNURE,2020-12-19 16:46:59+00:00
56254,PITZZ4 MNURE,2020-06-19 09:59:06+00:00
56255,PITZZ4 MNURE,2020-09-09 09:50:21+00:00
56256,PITZZ4 MNURE,2020-05-13 09:45:45+00:00
56257,PITZZ4 MNURE,2020-05-31 09:51:58+00:00
56258,PITZZ4 MNURE,2020-06-23 14:21:19+00:00
56259,PITZZ4 MNURE,2020-01-02 10:50:05+00:00
56260,PITZZ4 MNURE,2020-06-25 10:08:26+00:00
56261,PITZZ4 MNURE,2020-05-14 10:09:54+00:00
56262,PITZZ4 MNURE,2020-09-17 19:04:34+00:00
56263,PITZZ4 MNURE,2020-03-18 08:47:09+00:00
56264,PITZZ4 MNURE,2020-06-09 14:19:05+00:00
56265,PITZZ4 MNURE,2020-07-20 10:04:37+00:00
56266,PITZZ4 MNURE,2020-10-15 14:44:04+00:00
56267,PITZZ4 MNURE,2020-10-27 09:46:06+00:00
56268,PITZZ4 MNURE,2020-07-14 10:00:29+00:00
56269,PITZZ4 MNURE,2020-06-10 18:38:39+00:00
56270,PITZZ4 MNURE,2020-09-11 09:34:46+00:00
56271,PITZZ4 MNURE,2020-06-14 10:04:55+00:00
56272,PITZZ4 MNURE,2020-03-26 09:12:37+00:00
56273,PITZZ4 MNURE,2020-01-11 11:57:44+00:00
56274,PITZZ4 MNURE,2020-07-29 15:12:16+00:00
56275,PITZZ4 MNURE,2020-07-28 20:15:16+00:00
56276,PITZZ4 MNURE,2020-07-06 19:07:33+00:00
56277,PITZZ4 MNURE,2020-06-22 10:17:29+00:00
56278,PITZZ4 MNURE,2020-10-15 14:43:04+00:00
56279,PITZZ4 MNURE,2020-09-14 10:00:52+00:00
56280,PITZZ4 MNURE,2020-03-11 09:59:15+00:00
56281,PITZZ4 MNURE,2020-07-08 16:17:14+00:00
56282,PITZZ4 MNURE,2020-03-14 09:43:57+00:00
56283,PITZZ4 MNURE,2020-07-02 14:31:03+00:00
56284,PITZZ4 MNURE,2020-09-10 10:08:32+00:00
56285,PITZZ4 MNURE,2020-10-06 10:01:22+00:00
56286,PITZZ4 MNURE,2020-10-06 18:11:04+00:00
56287,PITZZ4 MNURE,2020-06-13 10:14:31+00:00
56288,PITZZ4 MNURE,2020-07-08 09:52:29+00:00
56289,PITZZ4 MNURE,2020-10-06 09:58:24+00:00
56290,PITZZ4 MNURE,2020-06-17 09:58:33+00:00
56291,PITZZ4 MNURE,2020-06-21 20:11:22+00:00
56292,PITZZ4 MNURE,2020-12-13 19:44:24+00:00
56293,PITZZ4 MNURE,2020-06-23 09:44:33+00:00
56294,PITZZ4 MNURE,2020-12-19 16:44:56+00:00
56295,PITZZ4 MNURE,2020-11-28 10:53:26+00:00
56296,PITZZ4 MNURE,2020-07-29 17:24:18+00:00
56297,PITZZ4 MNURE,2020-10-08 10:08:26+00:00
56298,PITZZ4 MNURE,2020-06-26 09:32:19+00:00
56299,PITZZ4 MNURE,2020-05-16 12:19:35+00:00
56300,PITZZ4 MNURE,2020-02-24 10:41:04+00:00
56301,PITZZ4 MNURE,2020-04-22 20:07:34+00:00
56302,PITZZ4 MNURE,2020-06-09 09:39:01+00:00
56303,PITZZ4 MNURE,2020-08-24 10:01:49+00:00
56304,PITZZ4 MNURE,2020-08-10 09:47:28+00:00
56305,PITZZ4 MNURE,2020-03-17 10:00:46+00:00
56306,PITZZ4 MNURE,2020-11-10 11:25:49+00:00
56307,PITZZ4 MNURE,2020-09-20 09:43:52+00:00
56308,PITZZ4 MNURE,2020-11-21 10:49:46+00:00
56309,PITZZ4 MNURE,2020-10-09 19:50:47+00:00
56310,PITZZ4 MNURE,2020-03-17 09:55:54+00:00
56311,PITZZ4 MNURE,2020-08-25 09:51:57+00:00
56312,PITZZ4 MNURE,2020-11-16 10:51:41+00:00
56313,PITZZ4 MNURE,2020-07-06 14:42:40+00:00
56314,PITZZ4 MNURE,2020-09-13 10:03:05+00:00
56315,PITZZ4 MNURE,2020-02-10 10:38:44+00:00
56316,PITZZ4 MNURE,2020-08-21 10:04:15+00:00
56317,PITZZ4 MNURE,2020-12-02 23:40:05+00:00
56318,PITZZ4 MNURE,2020-12-06 10:55:39+00:00
56319,PITZZ4 MNURE,2020-11-07 10:49:02+00:00
56320,PITZZ4 MNURE,2020-03-22 22:27:15+00:00
56321,PITZZ4 MNURE,2020-07-23 10:00:34+00:00
56322,PITZZ4 MNURE,2020-09-13 10:04:56+00:00
56323,PITZZ4 MNURE,2020-07-28 09:44:49+00:00
56324,PITZZ4 MNURE,2020-09-10 14:38:03+00:00
56325,PITZZ4 MNURE,2020-09-14 17:52:41+00:00
56326,PITZZ4 MNURE,2020-08-27 09:48:39+00:00
56327,PITZZ4 MNURE,2020-09-10 19:36:14+00:00
56328,PITZZ4 MNURE,2020-07-06 10:03:59+00:00
56329,PITZZ4 MNURE,2020-08-30 09:22:50+00:00
56330,PITZZ4 MNURE,2020-04-29 12:43:27+00:00
56331,PITZZ4 MNURE,2020-08-04 14:42:07+00:00
56332,PITZZ4 MNURE,2020-07-16 19:25:48+00:00
56333,PITZZ4 MNURE,2020-08-09 09:48:31+00:00
56334,PITZZ4 MNURE,2020-08-11 09:55:57+00:00
56335,PITZZ4 MNURE,2020-11-04 10:49:18+00:00
56336,PITZZ4 MNURE,2020-10-21 09:32:14+00:00
56337,PITZZ4 MNURE,2020-11-14 11:01:12+00:00
56338,PITZZ4 MNURE,2020-03-18 08:45:48+00:00
56339,PITZZ4 MNURE,2020-08-01 10:23:42+00:00
56340,PITZZ4 MNURE,2020-03-11 09:59:38+00:00
56341,PITZZ4 MNURE,2020-07-22 09:45:54+00:00
56342,PITZZ4 MNURE,2020-09-07 09:52:36+00:00
56343,PITZZ4 MNURE,2020-07-22 14:40:49+00:00
56344,PITZZ4 MNURE,2020-09-05 21:29:31+00:00
56345,PITZZ4 MNURE,2020-06-05 10:13:25+00:00
56346,PITZZ4 MNURE,2020-06-21 00:00:57+00:00
56347,PITZZ4 MNURE,2020-01-20 11:05:49+00:00
56348,PITZZ4 MNURE,2020-09-09 20:55:13+00:00
56349,PITZZ4 MNURE,2020-06-23 14:19:30+00:00
56350,PITZZ4 MNURE,2020-06-07 09:59:58+00:00
56351,PITZZ4 MNURE,2020-01-18 10:17:48+00:00
56352,PITZZ4 MNURE,2020-06-30 16:22:13+00:00
56353,PITZZ4 MNURE,2020-03-22 22:25:59+00:00
56354,PITZZ4 MNURE,2020-05-10 11:07:24+00:00
56355,PITZZ4 MNURE,2020-09-08 09:38:09+00:00
